journey_id,card_no,in_code,out_code,in_time,out_time,fare
122381,6273848905054388,595,180,2026-03-07 19:33:00,2026-03-07 19:55:00,140
122382,6273845811674464,395,998,2026-03-07 19:33:00,2026-03-07 19:38:00,188
122383,6273845438107981,860,473,2026-03-07 19:33:00,2026-03-07 20:05:00,132
122384,6273845041280728,425,180,2026-03-07 19:33:00,2026-03-07 20:03:00,92
122385,6273841691871226,673,180,2026-03-07 19:33:00,2026-03-07 19:48:00,156
122386,6273846746515741,190,486,2026-03-07 19:33:00,2026-03-07 19:57:00,100
122387,6273842345029746,597,157,2026-03-07 19:33:00,2026-03-07 20:05:00,156
122388,6273844339544296,906,813,2026-03-07 19:33:00,2026-03-07 20:03:00,68
122389,6273841266404382,423,849,2026-03-07 19:33:00,2026-03-07 20:12:00,132
122390,6273849173560226,947,140,2026-03-07 19:33:00,2026-03-07 20:08:00,244
122391,6273842618009790,561,998,2026-03-07 19:33:00,2026-03-07 19:49:00,124
122392,6273843519633750,947,198,2026-03-07 19:33:00,2026-03-07 19:42:00,212
122393,6273849656964836,673,852,2026-03-07 19:33:00,2026-03-07 20:03:00,68
122394,6273849264850322,998,561,2026-03-07 19:33:00,2026-03-07 19:37:00,124
122395,6273842802187254,473,860,2026-03-07 19:34:00,2026-03-07 20:16:00,132
122396,6273849829908100,536,595,2026-03-07 19:34:00,2026-03-07 19:41:00,36
122397,6273847116999714,830,998,2026-03-07 19:34:00,2026-03-07 20:00:00,68
122398,6273842651965756,673,597,2026-03-07 19:34:00,2026-03-07 19:40:00,28
122399,6273847182924925,595,140,2026-03-07 19:34:00,2026-03-07 19:45:00,156
122400,6273845734471022,400,947,2026-03-07 19:34:00,2026-03-07 19:57:00,172
122401,6273845811160540,180,320,2026-03-07 19:34:00,2026-03-07 19:55:00,60
122402,6273842483315970,140,425,2026-03-07 19:34:00,2026-03-07 20:11:00,108
122403,6273843832311103,320,852,2026-03-07 19:34:00,2026-03-07 19:47:00,164
122404,6273845423063810,473,425,2026-03-07 19:34:00,2026-03-07 20:17:00,28
122405,6273845576280572,425,157,2026-03-07 19:34:00,2026-03-07 19:52:00,100
122406,6273844844446872,906,180,2026-03-07 19:34:00,2026-03-07 20:17:00,220
122407,6273847684531216,998,288,2026-03-07 19:34:00,2026-03-07 19:42:00,204
122408,6273844051201566,947,830,2026-03-07 19:34:00,2026-03-07 19:40:00,60
122409,6273842148614155,852,320,2026-03-07 19:34:00,2026-03-07 19:42:00,164
122410,6273849137140269,852,849,2026-03-07 19:34:00,2026-03-07 20:12:00,28
122411,6273846256320764,395,157,2026-03-07 19:34:00,2026-03-07 19:56:00,76
122412,6273846294134899,190,425,2026-03-07 19:35:00,2026-03-07 20:07:00,84
122413,6273844982116116,288,947,2026-03-07 19:35:00,2026-03-07 19:58:00,196
122414,6273848557145952,745,320,2026-03-07 19:35:00,2026-03-07 19:57:00,124
122415,6273847675335490,998,198,2026-03-07 19:35:00,2026-03-07 20:01:00,220
122416,6273845123484082,998,190,2026-03-07 19:35:00,2026-03-07 19:48:00,228
122417,6273845009551296,237,140,2026-03-07 19:35:00,2026-03-07 20:10:00,60
122418,6273848071265173,906,595,2026-03-07 19:35:00,2026-03-07 20:20:00,100
122419,6273842798132930,998,536,2026-03-07 19:35:00,2026-03-07 20:20:00,132
122420,6273845296349367,425,423,2026-03-07 19:35:00,2026-03-07 20:04:00,28
122421,6273849666868548,198,597,2026-03-07 19:35:00,2026-03-07 20:00:00,132
122422,6273848294909315,561,288,2026-03-07 19:35:00,2026-03-07 20:07:00,100
122423,6273843909688045,237,860,2026-03-07 19:35:00,2026-03-07 19:57:00,188
122424,6273848305798005,288,820,2026-03-07 19:36:00,2026-03-07 19:43:00,148
122425,6273843599659156,536,597,2026-03-07 19:36:00,2026-03-07 19:41:00,44
122426,6273848973204057,320,860,2026-03-07 19:36:00,2026-03-07 20:12:00,172
122427,6273847352848422,180,400,2026-03-07 19:36:00,2026-03-07 19:44:00,76
122428,6273843715864950,561,320,2026-03-07 19:36:00,2026-03-07 20:01:00,92
122429,6273841410559283,486,490,2026-03-07 19:36:00,2026-03-07 20:11:00,28
122430,6273842778268493,320,400,2026-03-07 19:36:00,2026-03-07 19:47:00,36
122431,6273842901066009,425,852,2026-03-07 19:36:00,2026-03-07 20:11:00,132
122432,6273846164875248,423,561,2026-03-07 19:36:00,2026-03-07 20:04:00,68
122433,6273847969452557,849,288,2026-03-07 19:36:00,2026-03-07 19:44:00,164
122434,6273849595966060,595,237,2026-03-07 19:36:00,2026-03-07 20:04:00,116
122435,6273842069479533,536,288,2026-03-07 19:36:00,2026-03-07 19:52:00,92
122436,6273842728487206,140,425,2026-03-07 19:36:00,2026-03-07 19:55:00,108
122437,6273843504232397,288,423,2026-03-07 19:36:00,2026-03-07 19:42:00,52
122438,6273842987660612,237,486,2026-03-07 19:36:00,2026-03-07 20:16:00,84
122439,6273845448068380,820,745,2026-03-07 19:36:00,2026-03-07 20:13:00,36
122440,6273847818200089,561,190,2026-03-07 19:36:00,2026-03-07 19:57:00,124
122441,6273842466170412,561,473,2026-03-07 19:37:00,2026-03-07 19:46:00,52
122442,6273849524021518,486,860,2026-03-07 19:37:00,2026-03-07 20:00:00,124
122443,6273843102865642,423,395,2026-03-07 19:37:00,2026-03-07 19:42:00,36
122444,6273842865108684,320,860,2026-03-07 19:37:00,2026-03-07 19:52:00,172
122445,6273841078122208,400,423,2026-03-07 19:37:00,2026-03-07 19:48:00,28
122446,6273844513009277,673,320,2026-03-07 19:37:00,2026-03-07 20:03:00,116
122447,6273842887753660,490,820,2026-03-07 19:37:00,2026-03-07 19:50:00,84
122448,6273845244283639,395,820,2026-03-07 19:37:00,2026-03-07 19:58:00,132
122449,6273845035989913,490,595,2026-03-07 19:37:00,2026-03-07 20:18:00,44
122450,6273847333379817,288,673,2026-03-07 19:37:00,2026-03-07 20:02:00,124
122451,6273849685582108,190,140,2026-03-07 19:37:00,2026-03-07 20:16:00,44
122452,6273843558249716,597,820,2026-03-07 19:37:00,2026-03-07 19:45:00,52
122453,6273841978004610,673,947,2026-03-07 19:37:00,2026-03-07 19:59:00,92
122454,6273848871536027,425,745,2026-03-07 19:38:00,2026-03-07 20:16:00,92
122455,6273843699478742,423,237,2026-03-07 19:38:00,2026-03-07 20:11:00,60
122456,6273841524891873,425,597,2026-03-07 19:38:00,2026-03-07 19:46:00,76
122457,6273847996861937,820,998,2026-03-07 19:38:00,2026-03-07 19:52:00,76
122458,6273848065864753,820,849,2026-03-07 19:38:00,2026-03-07 19:53:00,36
122459,6273845603382602,595,198,2026-03-07 19:38:00,2026-03-07 20:16:00,124
122460,6273842831980623,157,395,2026-03-07 19:38:00,2026-03-07 19:55:00,76
122461,6273846816795315,157,860,2026-03-07 19:38:00,2026-03-07 20:05:00,220
122462,6273844778415095,490,237,2026-03-07 19:38:00,2026-03-07 20:04:00,92
122463,6273846238557667,947,237,2026-03-07 19:38:00,2026-03-07 20:17:00,204
122464,6273841347224698,745,860,2026-03-07 19:38:00,2026-03-07 19:47:00,68
122465,6273846195603820,288,906,2026-03-07 19:38:00,2026-03-07 19:56:00,188
122466,6273846730848101,998,595,2026-03-07 19:38:00,2026-03-07 20:01:00,116
122467,6273843937276435,673,395,2026-03-07 19:38:00,2026-03-07 20:11:00,108
122468,6273847706008340,180,745,2026-03-07 19:39:00,2026-03-07 20:19:00,164
122469,6273845490850647,198,561,2026-03-07 19:39:00,2026-03-07 19:51:00,116
122470,6273846108181370,473,190,2026-03-07 19:39:00,2026-03-07 20:08:00,92
122471,6273843470987077,473,852,2026-03-07 19:39:00,2026-03-07 20:11:00,124
122472,6273849731603966,400,745,2026-03-07 19:39:00,2026-03-07 19:57:00,108
122473,6273842799459774,906,830,2026-03-07 19:39:00,2026-03-07 20:01:00,52
122474,6273848342265812,561,860,2026-03-07 19:39:00,2026-03-07 19:46:00,100
122475,6273845912639060,849,490,2026-03-07 19:39:00,2026-03-07 19:48:00,100
122476,6273841321153675,288,673,2026-03-07 19:39:00,2026-03-07 19:58:00,124
122477,6273842403921928,425,288,2026-03-07 19:39:00,2026-03-07 19:52:00,60
122478,6273847314207556,998,849,2026-03-07 19:39:00,2026-03-07 20:13:00,60
122479,6273848773979059,998,947,2026-03-07 19:39:00,2026-03-07 19:54:00,28
122480,6273845793327844,190,998,2026-03-07 19:39:00,2026-03-07 19:50:00,228
122481,6273842275929634,157,237,2026-03-07 19:39:00,2026-03-07 20:06:00,52
122482,6273844287865685,813,423,2026-03-07 19:39:00,2026-03-07 19:59:00,108
122483,6273848897815193,400,745,2026-03-07 19:40:00,2026-03-07 20:03:00,108
122484,6273848226881608,830,536,2026-03-07 19:40:00,2026-03-07 19:44:00,84
122485,6273845952469229,400,320,2026-03-07 19:40:00,2026-03-07 20:02:00,36
122486,6273844577771814,536,288,2026-03-07 19:40:00,2026-03-07 20:06:00,92
122487,6273847892303024,237,157,2026-03-07 19:40:00,2026-03-07 20:19:00,52
122488,6273849041308157,425,860,2026-03-07 19:40:00,2026-03-07 20:23:00,140
122489,6273848130474087,998,198,2026-03-07 19:40:00,2026-03-07 19:45:00,220
122490,6273848120490172,423,140,2026-03-07 19:40:00,2026-03-07 20:20:00,100
122491,6273843295675779,395,830,2026-03-07 19:40:00,2026-03-07 20:16:00,140
122492,6273841054463010,190,597,2026-03-07 19:40:00,2026-03-07 20:06:00,140
122493,6273844302148307,852,180,2026-03-07 19:40:00,2026-03-07 19:51:00,204
122494,6273847987548471,595,849,2026-03-07 19:41:00,2026-03-07 19:51:00,76
122495,6273849140786595,830,190,2026-03-07 19:41:00,2026-03-07 20:00:00,180
122496,6273849976096119,536,852,2026-03-07 19:41:00,2026-03-07 19:57:00,100
122497,6273849217168158,486,852,2026-03-07 19:41:00,2026-03-07 20:07:00,116
122498,6273844716157040,400,157,2026-03-07 19:41:00,2026-03-07 20:09:00,84
122499,6273842281435928,180,490,2026-03-07 19:41:00,2026-03-07 19:54:00,116
122500,6273849399805248,536,237,2026-03-07 19:41:00,2026-03-07 19:49:00,100
122501,6273848720426426,906,180,2026-03-07 19:41:00,2026-03-07 19:52:00,220
122502,6273844953996757,320,190,2026-03-07 19:41:00,2026-03-07 19:46:00,52
122503,6273843846531496,473,998,2026-03-07 19:41:00,2026-03-07 19:59:00,156
122504,6273847757682084,849,320,2026-03-07 19:41:00,2026-03-07 20:21:00,156
122505,6273847553223615,237,140,2026-03-07 19:41:00,2026-03-07 20:17:00,60
122506,6273844915137884,190,673,2026-03-07 19:41:00,2026-03-07 20:25:00,148
122507,6273849675723382,157,423,2026-03-07 19:41:00,2026-03-07 19:45:00,92
122508,6273843050887828,849,830,2026-03-07 19:41:00,2026-03-07 20:06:00,28
122509,6273841661542398,486,180,2026-03-07 19:42:00,2026-03-07 20:23:00,108
122510,6273848761935737,237,597,2026-03-07 19:42:00,2026-03-07 20:02:00,124
122511,6273848168531117,906,852,2026-03-07 19:42:00,2026-03-07 20:27:00,36
122512,6273849550732745,595,597,2026-03-07 19:42:00,2026-03-07 20:06:00,28
122513,6273845870657179,490,400,2026-03-07 19:42:00,2026-03-07 19:55:00,60
122514,6273842380717225,237,813,2026-03-07 19:42:00,2026-03-07 19:54:00,148
122515,6273846674391157,860,198,2026-03-07 19:42:00,2026-03-07 19:56:00,196
122516,6273847971760788,198,947,2026-03-07 19:42:00,2026-03-07 20:22:00,212
122517,6273843272731140,536,473,2026-03-07 19:42:00,2026-03-07 19:48:00,44
122518,6273847543110526,906,536,2026-03-07 19:42:00,2026-03-07 20:26:00,116
122519,6273849701110037,745,561,2026-03-07 19:42:00,2026-03-07 20:18:00,52
122520,6273849650358889,906,425,2026-03-07 19:42:00,2026-03-07 19:55:00,148
122521,6273849464640528,490,536,2026-03-07 19:42:00,2026-03-07 20:10:00,28
122522,6273848868503007,536,906,2026-03-07 19:42:00,2026-03-07 20:19:00,116
122523,6273841776999748,906,486,2026-03-07 19:42:00,2026-03-07 20:07:00,132
122524,6273843806797783,423,998,2026-03-07 19:43:00,2026-03-07 20:28:00,172
122525,6273845898995763,849,673,2026-03-07 19:43:00,2026-03-07 20:08:00,60
122526,6273847229301457,237,473,2026-03-07 19:43:00,2026-03-07 20:28:00,76
122527,6273842828969952,320,597,2026-03-07 19:43:00,2026-03-07 20:25:00,108
122528,6273849154992441,237,813,2026-03-07 19:43:00,2026-03-07 20:03:00,148
122529,6273849925196391,745,597,2026-03-07 19:43:00,2026-03-07 20:10:00,36
122530,6273845110336348,813,180,2026-03-07 19:43:00,2026-03-07 19:52:00,172
122531,6273848279017828,536,673,2026-03-07 19:43:00,2026-03-07 20:20:00,52
122532,6273849394522368,140,813,2026-03-07 19:43:00,2026-03-07 20:23:00,188
122533,6273844210437323,813,597,2026-03-07 19:43:00,2026-03-07 19:49:00,44
122534,6273843443037200,490,237,2026-03-07 19:43:00,2026-03-07 20:22:00,92
122535,6273843839050128,820,395,2026-03-07 19:43:00,2026-03-07 20:11:00,132
122536,6273844700036998,320,190,2026-03-07 19:43:00,2026-03-07 20:13:00,52
122537,6273847989848881,395,180,2026-03-07 19:44:00,2026-03-07 19:54:00,68
122538,6273845333660519,490,673,2026-03-07 19:44:00,2026-03-07 20:10:00,60
122539,6273844259522108,140,745,2026-03-07 19:44:00,2026-03-07 20:28:00,180
122540,6273847182741175,395,320,2026-03-07 19:44:00,2026-03-07 20:13:00,28
122541,6273844038514950,473,198,2026-03-07 19:44:00,2026-03-07 20:25:00,84
122542,6273846842702937,288,237,2026-03-07 19:44:00,2026-03-07 19:57:00,28
122543,6273847984728924,947,820,2026-03-07 19:44:00,2026-03-07 19:48:00,68
122544,6273844552159303,998,140,2026-03-07 19:44:00,2026-03-07 20:13:00,252
122545,6273844127815302,198,849,2026-03-07 19:44:00,2026-03-07 19:56:00,180
122546,6273844277167613,830,140,2026-03-07 19:44:00,2026-03-07 19:56:00,204
122547,6273842742241266,860,423,2026-03-07 19:44:00,2026-03-07 20:16:00,148
122548,6273842417773934,595,947,2026-03-07 19:44:00,2026-03-07 20:05:00,108
122549,6273841410559283,190,673,2026-03-07 19:44:00,2026-03-07 19:55:00,148
122550,6273845524194776,813,320,2026-03-07 19:44:00,2026-03-07 20:29:00,132
122551,6273849949352259,288,198,2026-03-07 19:44:00,2026-03-07 20:03:00,36
122552,6273849955593938,597,820,2026-03-07 19:44:00,2026-03-07 20:12:00,52
122553,6273848969358944,490,320,2026-03-07 19:45:00,2026-03-07 20:21:00,76
122554,6273842195311856,486,813,2026-03-07 19:45:00,2026-03-07 20:09:00,84
122555,6273846386888666,486,947,2026-03-07 19:45:00,2026-03-07 19:55:00,140
122556,6273846902448043,486,400,2026-03-07 19:45:00,2026-03-07 19:56:00,52
122557,6273849343326789,745,288,2026-03-07 19:45:00,2026-03-07 20:21:00,132
122558,6273848271510108,595,425,2026-03-07 19:45:00,2026-03-07 20:09:00,68
122559,6273841468040334,395,597,2026-03-07 19:45:00,2026-03-07 20:05:00,100
122560,6273842259826065,860,198,2026-03-07 19:45:00,2026-03-07 20:16:00,196
122561,6273849659279197,830,673,2026-03-07 19:45:00,2026-03-07 20:14:00,52
122562,6273844990857231,813,288,2026-03-07 19:45:00,2026-03-07 19:54:00,140
122563,6273842271398555,400,190,2026-03-07 19:45:00,2026-03-07 20:29:00,68
122564,6273849484124023,860,830,2026-03-07 19:45:00,2026-03-07 20:23:00,44
122565,6273847181681203,198,561,2026-03-07 19:45:00,2026-03-07 19:56:00,116
122566,6273842751184024,400,180,2026-03-07 19:45:00,2026-03-07 19:55:00,76
122567,6273841446682253,423,745,2026-03-07 19:45:00,2026-03-07 20:19:00,100
122568,6273846329784699,536,906,2026-03-07 19:45:00,2026-03-07 20:29:00,116
122569,6273843269202333,830,320,2026-03-07 19:45:00,2026-03-07 19:55:00,148
122570,6273843054207492,237,490,2026-03-07 19:45:00,2026-03-07 20:25:00,92
122571,6273841309416503,395,745,2026-03-07 19:45:00,2026-03-07 19:54:00,116
122572,6273842708359894,490,860,2026-03-07 19:46:00,2026-03-07 19:52:00,116
122573,6273844214762891,849,906,2026-03-07 19:46:00,2026-03-07 19:59:00,44
122574,6273847974980534,673,490,2026-03-07 19:46:00,2026-03-07 20:31:00,60
122575,6273847368342748,849,486,2026-03-07 19:46:00,2026-03-07 20:31:00,108
122576,6273841621729771,237,561,2026-03-07 19:46:00,2026-03-07 20:04:00,108
122577,6273847658743141,180,395,2026-03-07 19:46:00,2026-03-07 20:06:00,68
122578,6273849189680535,190,813,2026-03-07 19:46:00,2026-03-07 19:57:00,164
122579,6273846172794972,237,486,2026-03-07 19:46:00,2026-03-07 20:14:00,84
122580,6273843364851149,423,813,2026-03-07 19:46:00,2026-03-07 20:25:00,108
122581,6273849927206196,190,673,2026-03-07 19:46:00,2026-03-07 20:29:00,148
122582,6273845878409365,561,820,2026-03-07 19:46:00,2026-03-07 20:00:00,68
122583,6273842933731097,536,425,2026-03-07 19:46:00,2026-03-07 19:56:00,52
122584,6273847077907908,820,673,2026-03-07 19:46:00,2026-03-07 20:30:00,44
122585,6273845819723171,198,998,2026-03-07 19:46:00,2026-03-07 19:56:00,220
122586,6273844216372600,906,998,2026-03-07 19:46:00,2026-03-07 20:11:00,36
122587,6273847393801976,288,860,2026-03-07 19:46:00,2026-03-07 20:10:00,180
122588,6273843327118254,830,597,2026-03-07 19:46:00,2026-03-07 20:31:00,60
122589,6273845755064730,400,536,2026-03-07 19:47:00,2026-03-07 20:00:00,68
122590,6273844263069650,320,849,2026-03-07 19:47:00,2026-03-07 20:19:00,156
122591,6273843084667595,745,140,2026-03-07 19:47:00,2026-03-07 20:22:00,180
122592,6273842026605350,906,473,2026-03-07 19:47:00,2026-03-07 20:17:00,140
122593,6273846564038621,157,486,2026-03-07 19:47:00,2026-03-07 20:21:00,116
122594,6273846409336048,813,745,2026-03-07 19:47:00,2026-03-07 20:30:00,28
122595,6273844345217196,237,830,2026-03-07 19:47:00,2026-03-07 20:02:00,164
122596,6273849792777104,849,395,2026-03-07 19:47:00,2026-03-07 20:08:00,148
122597,6273845940845549,140,561,2026-03-07 19:47:00,2026-03-07 20:04:00,148
122598,6273845537373814,595,947,2026-03-07 19:47:00,2026-03-07 20:00:00,108
122599,6273843888059642,813,320,2026-03-07 19:47:00,2026-03-07 20:19:00,132
122600,6273843405211801,597,595,2026-03-07 19:47:00,2026-03-07 20:29:00,28
122601,6273848275408994,198,813,2026-03-07 19:47:00,2026-03-07 19:59:00,156
122602,6273848981157511,998,852,2026-03-07 19:47:00,2026-03-07 20:21:00,52
122603,6273848668131258,561,673,2026-03-07 19:47:00,2026-03-07 20:09:00,44
122604,6273844509659092,745,673,2026-03-07 19:47:00,2026-03-07 20:32:00,28
122605,6273847692428168,190,180,2026-03-07 19:47:00,2026-03-07 20:25:00,28
122606,6273849170924048,473,157,2026-03-07 19:47:00,2026-03-07 20:14:00,108
122607,6273842448407841,140,673,2026-03-07 19:47:00,2026-03-07 20:15:00,172
122608,6273848395658915,536,400,2026-03-07 19:47:00,2026-03-07 20:30:00,68
122609,6273846703701226,400,820,2026-03-07 19:47:00,2026-03-07 20:20:00,124
122610,6273849156721382,820,673,2026-03-07 19:47:00,2026-03-07 20:31:00,44
122611,6273847321229200,423,813,2026-03-07 19:48:00,2026-03-07 19:52:00,108
122612,6273844396271186,813,561,2026-03-07 19:48:00,2026-03-07 20:01:00,60
122613,6273844404819142,486,813,2026-03-07 19:48:00,2026-03-07 19:54:00,84
122614,6273845829181182,198,536,2026-03-07 19:48:00,2026-03-07 20:12:00,108
122615,6273846198110746,849,597,2026-03-07 19:48:00,2026-03-07 20:02:00,68
122616,6273846142201563,830,180,2026-03-07 19:48:00,2026-03-07 20:26:00,188
122617,6273842236263788,561,860,2026-03-07 19:48:00,2026-03-07 20:00:00,100
122618,6273845559231379,849,423,2026-03-07 19:48:00,2026-03-07 20:29:00,132
122619,6273848052896047,852,486,2026-03-07 19:48:00,2026-03-07 20:19:00,116
122620,6273841817929444,998,190,2026-03-07 19:48:00,2026-03-07 20:30:00,228
122621,6273849059563760,536,198,2026-03-07 19:48:00,2026-03-07 19:58:00,108
122622,6273843717690833,490,813,2026-03-07 19:49:00,2026-03-07 20:27:00,76
122623,6273843717139929,597,425,2026-03-07 19:49:00,2026-03-07 20:07:00,76
122624,6273847093982209,190,423,2026-03-07 19:49:00,2026-03-07 20:33:00,76
122625,6273845108204544,320,830,2026-03-07 19:49:00,2026-03-07 20:25:00,148
122626,6273845158284897,198,486,2026-03-07 19:49:00,2026-03-07 20:13:00,92
122627,6273844291097600,490,745,2026-03-07 19:49:00,2026-03-07 20:22:00,68
122628,6273846152520793,140,486,2026-03-07 19:49:00,2026-03-07 19:54:00,124
122629,6273849145136383,486,852,2026-03-07 19:49:00,2026-03-07 20:02:00,116
122630,6273846965187911,820,998,2026-03-07 19:49:00,2026-03-07 20:19:00,76
122631,6273843186353367,395,745,2026-03-07 19:49:00,2026-03-07 20:07:00,116
122632,6273842760341054,595,820,2026-03-07 19:49:00,2026-03-07 20:08:00,60
122633,6273844919936668,947,906,2026-03-07 19:49:00,2026-03-07 20:18:00,28
122634,6273841879995516,830,288,2026-03-07 19:49:00,2026-03-07 20:22:00,156
122635,6273849381244289,140,473,2026-03-07 19:49:00,2026-03-07 20:15:00,116
122636,6273847224912098,947,237,2026-03-07 19:49:00,2026-03-07 20:07:00,204
122637,6273845870138886,536,473,2026-03-07 19:49:00,2026-03-07 20:00:00,44
122638,6273849552540016,830,852,2026-03-07 19:49:00,2026-03-07 19:55:00,36
122639,6273841981531435,998,423,2026-03-07 19:49:00,2026-03-07 20:33:00,172
122640,6273842021566067,157,400,2026-03-07 19:49:00,2026-03-07 19:56:00,84
122641,6273849125788339,288,490,2026-03-07 19:49:00,2026-03-07 20:28:00,84
122642,6273842227339528,423,597,2026-03-07 19:49:00,2026-03-07 19:53:00,84
122643,6273849060902662,423,947,2026-03-07 19:49:00,2026-03-07 20:32:00,164
122644,6273843620042124,830,320,2026-03-07 19:49:00,2026-03-07 20:29:00,148
