card_no,holder,cnic,balance,status
6273846244577387,Ahmed Malik,83570-2748633-1,1524,BLOCKED
6273848957573272,Sana Aslam,18419-2372061-7,2827,ACTIVE
6273844127368195,Hassan Qureshi,71165-5209005-7,4305,ACTIVE
6273846286636307,Hina Khan,67766-3265995-1,446,ACTIVE
6273844568311921,Sadia Khan,47342-9576961-6,140,ACTIVE
6273847982602299,Hina Farooq,21507-2041120-3,1188,ACTIVE
6273845394531313,Ahmed Siddiqui,90284-9866545-5,4597,ACTIVE
6273843899061328,Danish Rashid,99757-6199426-5,4499,ACTIVE
6273844869965288,Danish Qureshi,57197-8958922-7,1116,ACTIVE
6273841458835612,Danish Bashir,32798-9356951-9,1870,ACTIVE
6273841525777522,Junaid Siddiqui,44408-2314405-8,267,ACTIVE
6273844776467520,Bilal Raza,29136-5724550-7,2541,ACTIVE
6273849050111511,Danish Rashid,82808-2579733-1,3653,ACTIVE
6273843074342918,Tariq Iqbal,96242-9529878-2,830,BLOCKED
6273849586787109,Owais Chaudhry,72989-4399481-5,156,ACTIVE
6273849589954047,Sana Rashid,49681-2910746-6,4006,ACTIVE
6273841603171055,Maryam Raza,51267-2793879-7,4843,ACTIVE
6273842540941767,Mehwish Sheikh,80162-7514182-1,4644,ACTIVE
6273846601232774,Ahmed Sultan,24977-5656171-6,2558,ACTIVE
6273846818414612,Adnan Mirza,94607-8123036-5,2492,ACTIVE
6273849597604529,Ayesha Butt,23629-5640985-6,1215,ACTIVE
6273845087894233,Hira Ahmed,80573-7869516-9,214,ACTIVE
6273848408588717,Sana Javed,45074-1607576-5,411,ACTIVE
6273849653966370,Ayesha Zafar,72656-8188409-7,1191,ACTIVE
6273844796769643,Adnan Farooq,52383-8155516-7,1052,ACTIVE
6273844499397532,Maryam Khan,35642-2853548-1,690,ACTIVE
6273844603052746,Maryam Sheikh,28242-4935609-1,2852,ACTIVE
6273841117275990,Noor Aslam,25368-1692619-9,97,ACTIVE
6273844639539580,Shahid Sheikh,15536-1630177-3,775,ACTIVE
6273847110514850,Usman Butt,62093-1962592-7,4016,ACTIVE
6273849660702127,Junaid Malik,99369-5767123-8,131,ACTIVE
6273847326203186,Tariq Siddiqui,92784-1188122-4,4107,ACTIVE
6273841972624230,Bilal Farooq,87518-1419453-8,1227,ACTIVE
6273844214491317,Laiba Butt,78392-9251948-1,399,ACTIVE
6273843493448328,Adnan Ahmed,94453-2104454-9,186,ACTIVE
6273843959672305,Tariq Mirza,51619-7789465-4,4179,ACTIVE
6273849878300777,Mehwish Sheikh,79986-2798945-7,4586,ACTIVE
6273847431615404,Nimra Sultan,61468-4724905-9,4505,ACTIVE
6273843685941677,Junaid Malik,78260-9395012-9,4752,ACTIVE
6273849100258983,Ahmed Bashir,11713-5350031-4,3537,ACTIVE
6273849488474157,Ayesha Butt,79030-4043847-1,139,ACTIVE
6273846478236897,Shahid Siddiqui,94960-8803101-9,860,ACTIVE
6273841856854493,Noor Sultan,31091-1993896-1,271,ACTIVE
6273845795696667,Hina Khan,18080-7145419-5,689,ACTIVE
6273848941331439,Laiba Malik,54384-4948910-9,3743,ACTIVE
6273848021098190,Bilal Aslam,36238-9622022-2,2230,ACTIVE
6273847927711522,Rabia Javed,78830-2155755-6,4573,ACTIVE
6273848114056619,Amna Malik,56585-3169788-1,346,ACTIVE
6273844827815867,Ayesha Zafar,49918-5135895-2,138,ACTIVE
6273847068220122,Amna Farooq,43637-9615526-5,2900,ACTIVE
6273844228720354,Fatima Javed,98500-1861504-8,3554,ACTIVE
6273848784814559,Nimra Chaudhry,28831-7460985-8,478,ACTIVE
6273843019534715,Iqra Aslam,39004-2227188-4,2879,ACTIVE
6273845389149739,Noor Khan,37479-8088931-8,4451,ACTIVE
6273849569622432,Nimra Hussain,74287-5165744-1,881,ACTIVE
6273843250145769,Sana Malik,19435-1544063-6,950,ACTIVE
6273843675918059,Adnan Bashir,43599-2934070-9,3505,ACTIVE
6273847607094352,Tariq Mirza,75751-3682640-5,2171,ACTIVE
6273842434456933,Nimra Raza,59213-7154181-7,3547,ACTIVE
6273849715570350,Kashif Ahmed,69478-2949557-7,540,ACTIVE
6273845363417595,Hina Rashid,59350-5215620-1,1573,BLOCKED
6273846862921166,Adnan Butt,39237-8258665-5,4151,ACTIVE
6273844535632724,Imran Sultan,28553-4825608-3,4172,ACTIVE
6273842920734095,Amna Malik,33674-1951882-8,87,ACTIVE
6273847151634253,Maryam Bashir,14033-2276753-6,1074,ACTIVE
6273842089356829,Hina Sheikh,88205-7340536-6,2912,ACTIVE
6273846745308033,Maryam Siddiqui,87586-9647960-2,1780,ACTIVE
6273845564600922,Ayesha Qureshi,59235-5360512-5,149,ACTIVE
6273842065841963,Tariq Sheikh,34802-1694058-4,4714,ACTIVE
6273846785540459,Kashif Siddiqui,62388-4599756-1,4561,ACTIVE
6273843558249716,Sana Rashid,57067-4732671-4,703,ACTIVE
6273841780156746,Umar Iqbal,44417-2352889-8,3605,ACTIVE
6273841404327114,Laiba Aslam,52027-3528112-7,4834,ACTIVE
6273845450096180,Laiba Khan,53142-8043163-6,4661,ACTIVE
6273843583190392,Laiba Bashir,78327-7293543-3,1670,ACTIVE
6273849691120509,Noor Farooq,36782-4588007-3,565,ACTIVE
6273844413073408,Hina Chaudhry,20794-1742909-9,301,ACTIVE
6273844678365804,Junaid Rashid,58816-3807864-6,363,ACTIVE
6273848726364107,Farhan Zafar,36050-4426674-5,229,ACTIVE
6273842865711530,Danish Sheikh,33982-7592942-6,848,ACTIVE
6273845683264305,Iqra Ahmed,35890-8331495-6,2241,ACTIVE
6273841458683246,Tariq Sultan,59249-3820591-9,1826,ACTIVE
6273848663974557,Nimra Sultan,73815-9341497-8,3704,ACTIVE
6273842176026938,Maryam Sheikh,16613-9034442-6,2176,ACTIVE
6273845818693344,Hassan Siddiqui,94987-2636658-1,3309,ACTIVE
6273848706265713,Mehwish Mirza,87740-5840390-4,4829,ACTIVE
6273847587530682,Maryam Sheikh,82110-4049462-4,1647,ACTIVE
6273847506771135,Owais Sheikh,54686-4361868-5,375,ACTIVE
6273844872518993,Sadia Malik,44937-1434751-6,3685,ACTIVE
6273844057726017,Nimra Nawaz,94856-2679620-7,4578,ACTIVE
6273846310750643,Shahid Mirza,82381-1680608-5,3077,ACTIVE
6273846894690180,Sadia Zafar,82538-5836380-6,1552,ACTIVE
6273841074742902,Danish Khan,40725-2087714-7,2235,ACTIVE
6273845911654122,Zainab Hussain,15179-4800394-1,583,ACTIVE
6273844412030251,Adnan Zafar,33508-1401592-6,3593,ACTIVE
6273849451482158,Iqra Sultan,82935-5969800-6,1606,ACTIVE
6273842139958326,Noor Rashid,83344-6892216-9,4459,ACTIVE
6273842147131897,Rabia Raza,20658-3547813-6,3614,ACTIVE
6273845737440728,Shahid Aslam,98842-1780817-8,4282,ACTIVE
6273842144596242,Mehwish Zafar,60936-1230502-5,4699,ACTIVE
6273845013226792,Owais Qureshi,46529-8816867-7,1213,ACTIVE
6273849703565111,Danish Javed,54375-6526819-8,4817,ACTIVE
6273846868907157,Umar Khan,72437-1931224-1,2955,ACTIVE
6273843188644832,Hira Sultan,40245-7258447-1,3524,ACTIVE
6273847175650316,Hassan Sheikh,84268-5180772-1,3638,ACTIVE
6273847269172239,Owais Raza,99557-6452322-3,27,ACTIVE
6273843285232588,Hina Sultan,81615-5763714-2,3552,ACTIVE
6273849811239002,Usman Sheikh,59079-1064983-2,3460,ACTIVE
6273849345214868,Tariq Sheikh,93105-6997589-2,4214,ACTIVE
6273848461145275,Bilal Chaudhry,89218-2106880-3,88,ACTIVE
6273849584769812,Nimra Chaudhry,60331-9592340-4,2337,ACTIVE
6273842480507900,Ahmed Nawaz,50166-2788862-3,2365,ACTIVE
6273841054877324,Danish Javed,82964-9326493-4,1618,ACTIVE
6273841590213974,Ayesha Mirza,24800-6104961-7,189,ACTIVE
6273842650354327,Maryam Hussain,55416-1616881-9,1998,ACTIVE
6273841407604718,Danish Sheikh,51883-9919388-5,2179,ACTIVE
6273843984801807,Noor Aslam,38647-7833170-1,841,ACTIVE
6273843348431472,Owais Rashid,13395-3058256-3,2810,ACTIVE
6273848104303949,Danish Javed,96832-9110569-6,4702,ACTIVE
6273847998902671,Iqra Khan,22665-5743930-3,4255,ACTIVE
6273842741138315,Ayesha Nawaz,64757-9963997-7,2796,ACTIVE
6273844578721682,Umar Raza,45541-1092176-7,3182,ACTIVE
6273841668592061,Ayesha Khan,24855-9529439-7,3539,ACTIVE
6273846183399311,Bilal Sheikh,81128-2610263-9,704,ACTIVE
6273842907222676,Amna Hussain,31168-2278258-9,2580,ACTIVE
6273848670898657,Maryam Bashir,30043-4705036-1,1879,ACTIVE
6273846321533667,Adnan Raza,34901-8916812-5,507,ACTIVE
6273842509482522,Sana Chaudhry,37505-7867576-3,2272,ACTIVE
6273846733550639,Farhan Malik,86950-6386521-8,3979,ACTIVE
6273847192987485,Ayesha Sheikh,81301-2389979-8,715,ACTIVE
6273841560441798,Umar Khan,46444-5233202-1,478,ACTIVE
6273845090280176,Junaid Ahmed,72448-1822511-9,2875,ACTIVE
6273844126306430,Mehwish Aslam,69174-6826430-9,1531,BLOCKED
6273844209032356,Fatima Javed,14665-5898630-3,4231,ACTIVE
6273847440790846,Kashif Qureshi,28380-9845722-8,3144,ACTIVE
6273844220816087,Imran Khan,81972-7296618-2,3164,ACTIVE
6273847483710584,Noor Khan,33777-8070191-5,886,ACTIVE
6273849411334681,Laiba Zafar,43679-3282522-5,1030,ACTIVE
6273841617385005,Fatima Khan,44587-2913429-5,2616,ACTIVE
6273848625905670,Hassan Qureshi,86614-6644978-2,955,ACTIVE
6273843266043144,Farhan Bashir,91708-5165608-2,2531,ACTIVE
6273849189650547,Ahmed Rashid,34461-5848177-8,4533,ACTIVE
6273844864912464,Kashif Iqbal,55216-1667862-4,3330,ACTIVE
6273849664708508,Iqra Nawaz,90279-9741916-6,339,ACTIVE
6273842250082920,Sana Qureshi,80910-2206023-8,236,ACTIVE
6273846616024567,Rabia Khan,35755-4254833-2,1167,BLOCKED
6273841825955335,Shahid Iqbal,51975-7718345-9,2774,ACTIVE
6273848822264908,Asad Mirza,63056-3390382-6,2174,ACTIVE
6273845408450862,Ahmed Siddiqui,33785-1300636-6,1325,ACTIVE
6273849449228550,Shahid Mirza,81414-1965651-9,4858,ACTIVE
6273841647589606,Kashif Mirza,55701-4468476-4,407,ACTIVE
6273843063301488,Laiba Rashid,87028-3463002-7,2701,ACTIVE
6273847000189783,Ayesha Raza,15417-8131637-7,123,ACTIVE
6273842908353557,Owais Butt,82905-9983935-3,2724,ACTIVE
6273847504515993,Fatima Bashir,16704-7540968-5,4268,ACTIVE
6273845520420301,Farhan Malik,35748-2871018-2,2821,ACTIVE
6273847349399105,Nimra Malik,79974-3845482-4,1075,ACTIVE
6273842056472174,Usman Iqbal,36786-3688945-4,2908,ACTIVE
6273846417872019,Iqra Aslam,97452-3858423-6,115,ACTIVE
6273844810646170,Iqra Bashir,16875-8498035-3,827,ACTIVE
6273848095698004,Noor Khan,37715-5280878-4,309,ACTIVE
6273842573082281,Sadia Siddiqui,58160-6034316-2,231,ACTIVE
6273844364216788,Maryam Hussain,37930-2934665-9,625,ACTIVE
6273845148798041,Noor Raza,28879-6391939-7,4842,ACTIVE
6273842682968031,Imran Bashir,26095-3859637-6,3513,ACTIVE
6273845690058123,Bilal Mirza,78964-8669106-5,3556,ACTIVE
6273841451566080,Asad Ahmed,40382-5822537-6,3653,ACTIVE
6273848635646594,Asad Rashid,31819-7515136-3,4945,ACTIVE
6273845792370019,Bilal Hussain,70661-8525498-6,4088,ACTIVE
6273848325745466,Danish Raza,50779-4616366-3,1514,ACTIVE
6273843159273123,Owais Javed,38855-8527867-6,631,ACTIVE
6273849137826089,Fatima Aslam,18496-1198205-6,2528,ACTIVE
6273845464042335,Noor Raza,15163-7570641-8,4335,ACTIVE
6273843114338378,Ahmed Sheikh,50793-5010630-2,3465,ACTIVE
6273841687736846,Tariq Chaudhry,41744-1258132-2,869,ACTIVE
6273849237012524,Bilal Zafar,60608-3775792-8,3193,BLOCKED
6273843921553781,Laiba Raza,19895-7870062-5,4635,ACTIVE
6273846133264241,Hira Butt,82190-8249266-1,1658,BLOCKED
6273847514023214,Hassan Zafar,83553-9417607-1,4889,ACTIVE
6273849487122664,Usman Sheikh,61828-6794474-8,3018,ACTIVE
6273844649300531,Laiba Bashir,78109-9477145-9,2989,ACTIVE
6273846432573700,Tariq Butt,66478-6542026-4,496,ACTIVE
6273845591438528,Hina Siddiqui,97182-9532127-9,3720,ACTIVE
6273843780664751,Owais Bashir,60301-1980035-8,1304,ACTIVE
6273848601560357,Noor Bashir,44234-3897929-9,3304,ACTIVE
6273849882468957,Hina Javed,50712-6928758-6,3785,ACTIVE
6273845172499278,Sana Siddiqui,97771-8885606-4,1455,ACTIVE
6273843706855033,Usman Chaudhry,47166-8689655-5,4237,ACTIVE
6273841316608040,Sadia Ahmed,37814-1184648-3,4917,ACTIVE
6273844046865609,Mehwish Raza,21402-1924408-3,4047,ACTIVE
6273847270179646,Umar Nawaz,16404-4733733-1,3282,ACTIVE
6273841001803198,Shahid Ahmed,15977-8810595-9,1581,ACTIVE
6273847043452636,Mehwish Iqbal,57667-9030482-6,1978,ACTIVE
6273841846821980,Maryam Zafar,77398-9918249-9,1767,ACTIVE
6273842860926223,Rabia Nawaz,85462-8506451-4,1429,ACTIVE
6273847141438189,Laiba Mirza,97019-2299992-5,3962,ACTIVE
6273849715583540,Sana Iqbal,75922-5840892-1,106,ACTIVE
6273845144221719,Sadia Bashir,25713-6664455-5,3179,ACTIVE
6273845595793044,Junaid Zafar,52968-5442213-2,4424,ACTIVE
6273844102188467,Sana Javed,43425-6693720-1,4730,ACTIVE
6273842508029466,Nimra Javed,30623-1434894-8,4425,ACTIVE
6273845952522683,Laiba Rashid,84423-1800661-3,1095,ACTIVE
6273844203781687,Noor Javed,90561-1850775-3,1496,ACTIVE
6273848535825667,Usman Khan,52949-4313348-7,2312,ACTIVE
6273841510100487,Adnan Javed,75431-9247322-7,180,ACTIVE
6273849538596428,Owais Zafar,97940-6150204-9,4704,ACTIVE
6273844855923571,Danish Iqbal,55078-8656236-8,1344,ACTIVE
6273843335230189,Iqra Qureshi,99583-4361182-2,520,ACTIVE
6273843446646298,Zainab Aslam,55128-9201573-9,3456,ACTIVE
6273843840123900,Imran Farooq,19626-1583492-3,1131,ACTIVE
6273842102432412,Ahmed Nawaz,64691-6624866-7,4716,ACTIVE
6273841886871866,Hira Butt,87865-5423681-4,4952,ACTIVE
6273844130783817,Farhan Chaudhry,49199-4159934-1,2994,ACTIVE
6273844732999283,Rabia Malik,87922-5114151-1,887,ACTIVE
6273842963249642,Iqra Bashir,12577-3911810-5,217,ACTIVE
6273843295954502,Tariq Javed,58139-6316275-2,3218,ACTIVE
6273848960494762,Tariq Khan,25406-3847515-8,2485,ACTIVE
6273844894198850,Hassan Javed,50795-7431326-6,2459,ACTIVE
6273843961262154,Mehwish Rashid,11261-3894539-6,2308,ACTIVE
6273843898453450,Danish Chaudhry,61584-2708117-9,4671,ACTIVE
6273842523271988,Imran Farooq,16223-4285935-3,802,ACTIVE
6273847949884663,Kashif Khan,18341-9706195-8,84,ACTIVE
6273842858154851,Junaid Siddiqui,28914-4678645-2,4218,ACTIVE
6273845539438572,Iqra Aslam,35781-6702156-6,4662,ACTIVE
6273845398988602,Hina Sultan,97262-8772106-1,6,ACTIVE
6273845276627608,Amna Chaudhry,77528-5636632-8,3494,ACTIVE
6273845608239571,Iqra Butt,13548-8500062-5,4758,ACTIVE
6273845629124109,Amna Ahmed,32024-9864530-8,3795,ACTIVE
6273842125058481,Owais Ahmed,57512-6101957-5,3477,ACTIVE
6273846531298639,Ahmed Siddiqui,61561-2555712-2,2784,ACTIVE
6273845811144297,Usman Hussain,92440-3270132-9,3069,ACTIVE
6273843467276910,Imran Ahmed,53229-6951738-2,2983,ACTIVE
6273846600626447,Junaid Bashir,47347-8030674-7,4375,ACTIVE
6273847648087227,Asad Bashir,12058-7421369-1,4719,ACTIVE
6273849925014389,Ahmed Ahmed,32596-6940580-6,1482,ACTIVE
6273845686015748,Danish Siddiqui,37303-9476189-3,4606,ACTIVE
6273841419725820,Hira Zafar,33363-5445855-1,3629,ACTIVE
6273843380053092,Sadia Siddiqui,59761-2932334-4,3393,BLOCKED
6273843638344290,Hira Hussain,74525-2280681-4,3941,ACTIVE
6273844623817518,Hassan Javed,11291-6287866-7,4869,ACTIVE
6273843091224039,Usman Aslam,73447-2299553-6,4627,ACTIVE
6273841764685262,Tariq Khan,78898-5366845-3,4013,ACTIVE
6273848903767227,Noor Butt,52621-4229034-4,2321,ACTIVE
6273844291097600,Hassan Bashir,62378-5389291-2,505,BLOCKED
6273849599147703,Bilal Mirza,68722-3193744-4,275,ACTIVE
6273849974508174,Ahmed Khan,18276-4710563-8,2549,ACTIVE
6273849893488819,Adnan Raza,31865-1144770-5,4551,ACTIVE
6273844237472935,Ahmed Javed,22653-8208128-7,366,ACTIVE
6273848687287230,Hassan Nawaz,94593-8198956-7,2219,ACTIVE
6273848184724956,Adnan Nawaz,42255-1771841-7,710,ACTIVE
6273848920315502,Asad Aslam,16918-6580774-2,2753,ACTIVE
6273847352916822,Shahid Chaudhry,48739-7868620-6,319,ACTIVE
6273844430275743,Shahid Rashid,41435-6995880-3,2199,ACTIVE
6273845554414387,Hira Sultan,80395-5911322-4,4157,ACTIVE
6273843560521681,Maryam Mirza,85230-3077700-8,3160,ACTIVE
6273843815150573,Hassan Farooq,80364-9621754-8,4894,ACTIVE
6273847306601362,Imran Raza,15449-6626085-1,4987,ACTIVE
6273848739367281,Farhan Khan,27676-2574496-5,3350,ACTIVE
6273841580889480,Hira Aslam,81180-7115860-5,4523,ACTIVE
6273842184954333,Noor Javed,66032-7819371-9,1076,ACTIVE
6273849717816581,Sana Sultan,55086-1666094-9,2533,ACTIVE
6273843624591716,Farhan Farooq,54259-1105170-6,4973,ACTIVE
6273848669573356,Owais Butt,20564-4183099-8,4077,ACTIVE
6273843051443845,Maryam Zafar,80559-5967657-1,1939,ACTIVE
6273842811783818,Maryam Raza,86512-4998788-8,1679,BLOCKED
6273843249633959,Laiba Khan,31514-9170655-5,4002,ACTIVE
6273846519954143,Imran Iqbal,38217-3204047-9,4275,ACTIVE
6273844421167248,Amna Zafar,64310-9353374-1,433,ACTIVE
6273842661120567,Rabia Bashir,45609-8214487-3,3031,ACTIVE
6273847952798151,Asad Hussain,28837-2576243-4,2687,ACTIVE
6273849737869219,Bilal Khan,98631-5895571-5,4245,ACTIVE
6273845106179408,Rabia Farooq,24998-4029985-2,3062,ACTIVE
6273849947005061,Ayesha Sheikh,56888-3471120-4,317,ACTIVE
6273846098828541,Ahmed Aslam,71454-5228596-5,3674,ACTIVE
6273845793248329,Nimra Raza,21343-3404636-7,3799,ACTIVE
6273844544671431,Junaid Raza,61491-9569119-7,4942,ACTIVE
6273842022536591,Sana Raza,70684-9933629-1,2254,ACTIVE
6273842800035750,Amna Qureshi,16150-3038061-3,4469,ACTIVE
6273845660600515,Hassan Mirza,12416-6529954-1,2653,ACTIVE
6273846768054754,Hira Ahmed,52002-3412653-9,547,ACTIVE
6273843319323157,Asad Khan,72690-2710363-6,4212,ACTIVE
6273844559855151,Hina Hussain,90776-6903289-1,2751,ACTIVE
6273842114613285,Danish Khan,61330-9631668-8,140,ACTIVE
6273844010353788,Maryam Aslam,17535-5306646-8,863,ACTIVE
6273843306530660,Adnan Mirza,15952-2532420-2,4422,ACTIVE
6273844169380411,Rabia Aslam,92845-4843760-2,429,ACTIVE
6273845660884655,Sadia Malik,60940-6297985-5,2692,ACTIVE
6273849688337147,Laiba Raza,25422-1112627-3,3987,ACTIVE
6273847175320112,Tariq Ahmed,18771-4075232-1,1784,ACTIVE
6273845593432183,Sadia Nawaz,25540-3793585-3,4089,ACTIVE
6273842012384013,Sadia Rashid,34706-2665813-2,3530,ACTIVE
6273849260182362,Danish Malik,40630-8006568-6,3284,ACTIVE
6273844613759457,Usman Qureshi,74814-7141872-1,4949,ACTIVE
6273847782582879,Asad Aslam,98960-2345870-7,2950,ACTIVE
6273847930960534,Noor Chaudhry,38471-1316247-4,3500,ACTIVE
6273843815775573,Ahmed Qureshi,37541-2206759-9,1231,ACTIVE
6273842262195150,Umar Iqbal,42517-4445245-1,287,ACTIVE
6273847058569541,Bilal Farooq,26988-2204138-9,247,ACTIVE
6273844815784123,Hina Iqbal,77542-2716892-1,1461,ACTIVE
6273844636235588,Sana Aslam,52491-5967174-5,1291,ACTIVE
6273841078514952,Rabia Bashir,52235-2294019-4,4441,ACTIVE
6273843082929472,Shahid Aslam,27570-1507937-8,1246,ACTIVE
6273847936256744,Shahid Khan,76094-4358211-2,4306,ACTIVE
6273846409050458,Shahid Farooq,37558-6997652-7,3056,ACTIVE
6273849222663820,Iqra Malik,49742-1138377-6,2167,ACTIVE
6273846690380726,Laiba Sultan,35800-6462023-5,3562,ACTIVE
6273843365825485,Hina Siddiqui,37445-2046649-5,468,ACTIVE
6273842021196828,Hassan Nawaz,23500-9110592-3,4118,ACTIVE
6273845062743895,Hira Khan,63244-5860066-9,3192,ACTIVE
6273845463672389,Umar Sultan,57653-6110535-2,2446,ACTIVE
6273846233554722,Laiba Javed,39783-7774185-8,4287,ACTIVE
6273841638919240,Tariq Rashid,66667-2223662-4,4913,ACTIVE
6273843512043790,Mehwish Sheikh,40672-4343486-4,3754,ACTIVE
6273846192464863,Owais Rashid,76626-3335237-1,2620,ACTIVE
6273847529387075,Umar Siddiqui,92334-2186979-2,75,BLOCKED
6273848436540978,Zainab Butt,45064-7350862-4,4720,BLOCKED
6273843949532823,Usman Butt,87361-5984901-2,3789,ACTIVE
6273844749059264,Sana Sultan,21468-6751616-4,2614,ACTIVE
6273849886378294,Amna Bashir,15767-5853364-9,2790,ACTIVE
6273841336778351,Danish Chaudhry,91517-7457271-3,4406,ACTIVE
6273843027959097,Mehwish Butt,58063-8252964-5,4459,ACTIVE
6273841017689487,Kashif Javed,58220-7347883-3,841,ACTIVE
6273844929520637,Adnan Zafar,21723-6260145-5,992,ACTIVE
6273847830304310,Amna Sultan,73923-9496850-2,1355,ACTIVE
6273841564966404,Owais Qureshi,20834-3961488-2,214,ACTIVE
6273848468386593,Rabia Ahmed,66351-1330890-5,2815,BLOCKED
6273847933214891,Maryam Javed,15163-3983618-7,3389,ACTIVE
6273844734611209,Danish Zafar,61105-2057425-4,765,ACTIVE
6273847380495878,Mehwish Iqbal,91571-9640516-3,1408,ACTIVE
6273844467754851,Hassan Nawaz,85265-8695476-4,106,ACTIVE
6273847482105089,Hira Siddiqui,34024-9521716-5,3258,ACTIVE
6273846526912295,Junaid Malik,57467-9231372-6,2064,ACTIVE
6273848144975015,Iqra Nawaz,63472-4974619-9,735,ACTIVE
6273847979454003,Asad Malik,27961-9381128-7,1477,ACTIVE
6273843539523223,Hira Siddiqui,44278-3747076-9,3692,ACTIVE
6273847714308275,Tariq Hussain,56658-7397180-8,3532,ACTIVE
6273843199729272,Sana Qureshi,18715-9986869-8,1791,ACTIVE
6273849183457207,Noor Chaudhry,16236-3154008-8,1341,ACTIVE
6273846842181399,Iqra Zafar,70767-7418131-3,2414,ACTIVE
6273848841398550,Amna Ahmed,57053-2181714-8,2521,ACTIVE
6273845664181474,Iqra Siddiqui,59284-9064612-7,2551,ACTIVE
6273846461381364,Farhan Raza,99419-8641619-1,1415,ACTIVE
6273841037079598,Maryam Butt,70090-1057619-5,2240,ACTIVE
6273849995616795,Mehwish Aslam,83649-5388541-2,3645,ACTIVE
6273843308286636,Bilal Sultan,31900-4317275-3,3388,BLOCKED
6273847071423156,Danish Chaudhry,72620-6115700-6,4282,ACTIVE
6273841941580077,Maryam Rashid,67568-1542395-9,3025,ACTIVE
6273847003518566,Tariq Farooq,11054-5739584-1,4086,ACTIVE
6273843412886103,Amna Nawaz,83416-7081923-9,2299,ACTIVE
6273843913350287,Adnan Chaudhry,75151-2753247-9,856,ACTIVE
6273844521063509,Fatima Malik,38834-7885920-5,1969,ACTIVE
6273846071049236,Iqra Qureshi,71547-3316086-4,2038,ACTIVE
6273844744171174,Danish Javed,78452-6243928-8,4822,ACTIVE
6273848488703304,Asad Iqbal,48670-7884491-7,4743,ACTIVE
6273845450660796,Usman Hussain,38862-2020206-6,4040,ACTIVE
6273843729128903,Rabia Butt,61579-7825195-7,1338,ACTIVE
6273849425741457,Laiba Sheikh,83921-8598723-2,1010,ACTIVE
6273845447834649,Noor Rashid,41923-1065677-4,4201,ACTIVE
6273841991385323,Hira Javed,93233-4267574-9,4516,ACTIVE
6273847924239973,Ahmed Chaudhry,43427-6360610-2,4842,ACTIVE
6273847865109219,Noor Aslam,38601-9358802-3,4198,ACTIVE
6273844604324806,Rabia Iqbal,23065-2126802-8,4784,ACTIVE
6273847799713775,Mehwish Khan,97990-3180977-9,4834,ACTIVE
6273844411961924,Amna Raza,17837-8940309-5,3766,ACTIVE
6273849418273515,Farhan Qureshi,91288-2908849-6,3148,ACTIVE
6273841677199782,Mehwish Chaudhry,23774-9140069-5,3956,ACTIVE
6273847644035080,Ahmed Hussain,67567-1580169-9,305,ACTIVE
6273841361571943,Ahmed Aslam,22382-9066679-3,28,ACTIVE
6273847583684557,Noor Malik,72885-9972976-9,2856,ACTIVE
6273842021566067,Ahmed Zafar,95203-1564176-7,4308,ACTIVE
6273849486621398,Sadia Siddiqui,57310-6034817-2,4120,ACTIVE
6273848973204057,Shahid Bashir,33163-6183899-1,2381,ACTIVE
6273845123113967,Ahmed Ahmed,27133-9037709-1,4537,ACTIVE
6273845094778293,Ahmed Raza,45034-8531293-1,3699,ACTIVE
6273847540301822,Hina Nawaz,48095-5905697-5,143,ACTIVE
6273843141157861,Umar Sheikh,24300-6941301-6,2581,ACTIVE
6273843593798501,Zainab Ahmed,73627-1568562-8,2972,ACTIVE
6273843017967374,Amna Bashir,56962-4353974-8,4609,ACTIVE
6273842423727985,Umar Hussain,58011-3505178-9,238,ACTIVE
6273845740760385,Junaid Chaudhry,76016-5429089-9,2683,ACTIVE
6273846814280017,Danish Hussain,14916-1463770-6,1177,ACTIVE
6273848010357388,Hassan Butt,58776-9863876-9,3731,ACTIVE
